nome,estado,cidade,lat,lon,plano,mensalidade
Ravi Lucca Freitas,SP,São Paulo,-23.5505,-46.6333,500MB,159
Gabriel Freitas,MG,Belo Horizonte,-19.9167,-43.9345,500MB,159
Lucas Gabriel Fonseca,RJ,Rio de Janeiro,-22.9068,-43.1729,100MB,99
Luiza Nunes,CE,Fortaleza,-3.7319,-38.5267,1GB,199
Sarah Ramos,CE,Fortaleza,-3.7319,-38.5267,1GB,199
Agatha da Conceição,RJ,Rio de Janeiro,-22.9068,-43.1729,500MB,159
Dom Mendes,PR,Curitiba,-25.4284,-49.2733,100MB,99
Sr. João Pedro da Rocha,PE,Recife,-8.0476,-34.877,300MB,129
Agatha Rodrigues,MG,Belo Horizonte,-19.9167,-43.9345,1GB,199
Heloisa Azevedo,SP,São Paulo,-23.5505,-46.6333,500MB,159
João Gabriel Camargo,SP,São Paulo,-23.5505,-46.6333,500MB,159
Ana Luiza Cavalcante,PR,Curitiba,-25.4284,-49.2733,300MB,129
Allana Rios,CE,Fortaleza,-3.7319,-38.5267,1GB,199
Srta. Juliana da Rocha,RJ,Rio de Janeiro,-22.9068,-43.1729,1GB,199
Oliver Camargo,SP,São Paulo,-23.5505,-46.6333,100MB,99
Yasmin Santos,BA,Salvador,-12.9714,-38.5014,1GB,199
Gabrielly Aparecida,PE,Recife,-8.0476,-34.877,100MB,99
Maria Vitória da Luz,SP,São Paulo,-23.5505,-46.6333,500MB,159
Sabrina Novais,RJ,Rio de Janeiro,-22.9068,-43.1729,100MB,99
Isadora Porto,PE,Recife,-8.0476,-34.877,300MB,129
Luna Barbosa,MG,Belo Horizonte,-19.9167,-43.9345,500MB,159
Dra. Lara Costa,CE,Fortaleza,-3.7319,-38.5267,300MB,129
Srta. Clarice da Rocha,MG,Belo Horizonte,-19.9167,-43.9345,100MB,99
Rael Marques,BA,Salvador,-12.9714,-38.5014,300MB,129
Agatha Vieira,CE,Fortaleza,-3.7319,-38.5267,500MB,159
Srta. Marcela Peixoto,BA,Salvador,-12.9714,-38.5014,300MB,129
Eloá Nogueira,SP,São Paulo,-23.5505,-46.6333,500MB,159
Cecília Alves,MG,Belo Horizonte,-19.9167,-43.9345,1GB,199
Carolina Sousa,RJ,Rio de Janeiro,-22.9068,-43.1729,1GB,199
Dra. Lunna Caldeira,SP,São Paulo,-23.5505,-46.6333,500MB,159
Kevin Monteiro,CE,Fortaleza,-3.7319,-38.5267,100MB,99
Juan Pinto,BA,Salvador,-12.9714,-38.5014,100MB,99
Ana Vitória da Mota,RJ,Rio de Janeiro,-22.9068,-43.1729,500MB,159
Rebeca Vargas,CE,Fortaleza,-3.7319,-38.5267,300MB,129
Isabella Correia,MG,Belo Horizonte,-19.9167,-43.9345,500MB,159
Bruno Lima,RJ,Rio de Janeiro,-22.9068,-43.1729,500MB,159
Mateus Sá,PR,Curitiba,-25.4284,-49.2733,100MB,99
Stephany Almeida,MG,Belo Horizonte,-19.9167,-43.9345,100MB,99
Guilherme Mendes,CE,Fortaleza,-3.7319,-38.5267,500MB,159
Isaque Vasconcelos,PE,Recife,-8.0476,-34.877,100MB,99
Joaquim Aparecida,PE,Recife,-8.0476,-34.877,300MB,129
Caleb da Cunha,PE,Recife,-8.0476,-34.877,500MB,159
Maysa Moraes,MG,Belo Horizonte,-19.9167,-43.9345,500MB,159
Heloisa da Mata,MG,Belo Horizonte,-19.9167,-43.9345,1GB,199
Dr. Fernando Fonseca,SP,São Paulo,-23.5505,-46.6333,1GB,199
Dr. Henry Moraes,BA,Salvador,-12.9714,-38.5014,500MB,159
Lorenzo Rezende,RJ,Rio de Janeiro,-22.9068,-43.1729,100MB,99
Dr. Mateus Marques,PR,Curitiba,-25.4284,-49.2733,500MB,159
Renan Moreira,PE,Recife,-8.0476,-34.877,500MB,159
Emanuella Castro,PR,Curitiba,-25.4284,-49.2733,1GB,199
José Pedro da Costa,BA,Salvador,-12.9714,-38.5014,1GB,199
Sr. João Miguel Barros,PR,Curitiba,-25.4284,-49.2733,300MB,129
Lara Gonçalves,RJ,Rio de Janeiro,-22.9068,-43.1729,500MB,159
Arthur Cavalcanti,MG,Belo Horizonte,-19.9167,-43.9345,100MB,99
Liz Fernandes,BA,Salvador,-12.9714,-38.5014,100MB,99
Thomas Martins,PE,Recife,-8.0476,-34.877,300MB,129
Otávio Sampaio,CE,Fortaleza,-3.7319,-38.5267,100MB,99
Pedro da Luz,RJ,Rio de Janeiro,-22.9068,-43.1729,500MB,159
Sr. Vicente Gonçalves,RJ,Rio de Janeiro,-22.9068,-43.1729,300MB,129
Sra. Melina da Costa,MG,Belo Horizonte,-19.9167,-43.9345,1GB,199
Ravi Lucca Novais,BA,Salvador,-12.9714,-38.5014,300MB,129
Léo Pereira,BA,Salvador,-12.9714,-38.5014,100MB,99
Sr. Apollo Pinto,BA,Salvador,-12.9714,-38.5014,300MB,129
Mathias Siqueira,BA,Salvador,-12.9714,-38.5014,500MB,159
Antônio Rezende,PE,Recife,-8.0476,-34.877,300MB,129
Vitor Gabriel Pires,BA,Salvador,-12.9714,-38.5014,500MB,159
Maitê Silveira,SP,São Paulo,-23.5505,-46.6333,1GB,199
Srta. Ana Vitória Sá,BA,Salvador,-12.9714,-38.5014,300MB,129
Yuri Aragão,RJ,Rio de Janeiro,-22.9068,-43.1729,100MB,99
Dr. Matheus Costela,SP,São Paulo,-23.5505,-46.6333,500MB,159
Liam da Paz,BA,Salvador,-12.9714,-38.5014,1GB,199
Calebe da Cunha,MG,Belo Horizonte,-19.9167,-43.9345,100MB,99
Sr. Léo da Rosa,PE,Recife,-8.0476,-34.877,500MB,159
Rafael Almeida,PE,Recife,-8.0476,-34.877,300MB,129
Davi Lucca Mendonça,MG,Belo Horizonte,-19.9167,-43.9345,500MB,159
Ayla Campos,PR,Curitiba,-25.4284,-49.2733,100MB,99
Milena Andrade,PR,Curitiba,-25.4284,-49.2733,1GB,199
Heitor da Paz,MG,Belo Horizonte,-19.9167,-43.9345,300MB,129
Olívia Cavalcanti,CE,Fortaleza,-3.7319,-38.5267,500MB,159
Aurora Araújo,BA,Salvador,-12.9714,-38.5014,1GB,199
Pietro da Rosa,CE,Fortaleza,-3.7319,-38.5267,100MB,99
Anthony Gabriel Fernandes,BA,Salvador,-12.9714,-38.5014,1GB,199
Maria Sophia Casa Grande,MG,Belo Horizonte,-19.9167,-43.9345,300MB,129
Hellena Borges,CE,Fortaleza,-3.7319,-38.5267,100MB,99
Anna Liz Pimenta,PR,Curitiba,-25.4284,-49.2733,300MB,129
Vitor Hugo Cavalcante,SP,São Paulo,-23.5505,-46.6333,1GB,199
Paulo Camargo,CE,Fortaleza,-3.7319,-38.5267,300MB,129
Ryan Alves,RJ,Rio de Janeiro,-22.9068,-43.1729,500MB,159
Pedro Lucas Nunes,BA,Salvador,-12.9714,-38.5014,1GB,199
Dra. Alice da Mota,PR,Curitiba,-25.4284,-49.2733,500MB,159
Sofia Carvalho,RJ,Rio de Janeiro,-22.9068,-43.1729,100MB,99
Sabrina Costela,PE,Recife,-8.0476,-34.877,100MB,99
Francisco Melo,SP,São Paulo,-23.5505,-46.6333,1GB,199
Cecilia Azevedo,BA,Salvador,-12.9714,-38.5014,100MB,99
Srta. Maria Alice Jesus,MG,Belo Horizonte,-19.9167,-43.9345,100MB,99
José Pedro Pires,BA,Salvador,-12.9714,-38.5014,300MB,129
Alexandre Teixeira,BA,Salvador,-12.9714,-38.5014,300MB,129
Maria Luiza Ferreira,CE,Fortaleza,-3.7319,-38.5267,500MB,159
Mariah Macedo,SP,São Paulo,-23.5505,-46.6333,1GB,199
José Pedro Aragão,BA,Salvador,-12.9714,-38.5014,100MB,99
Heitor Aragão,BA,Salvador,-12.9714,-38.5014,1GB,199
Srta. Bianca Montenegro,RJ,Rio de Janeiro,-22.9068,-43.1729,500MB,159
Lucas Gabriel Aragão,RJ,Rio de Janeiro,-22.9068,-43.1729,300MB,129
Lucca Sales,MG,Belo Horizonte,-19.9167,-43.9345,300MB,129
Luiz Fernando da Paz,PE,Recife,-8.0476,-34.877,300MB,129
Juan Nunes,BA,Salvador,-12.9714,-38.5014,300MB,129
Sr. Matteo Rocha,SP,São Paulo,-23.5505,-46.6333,100MB,99
Henry Farias,MG,Belo Horizonte,-19.9167,-43.9345,100MB,99
Sr. Bento Araújo,BA,Salvador,-12.9714,-38.5014,500MB,159
Sr. Rhavi Pinto,MG,Belo Horizonte,-19.9167,-43.9345,300MB,129
Otto Gomes,RJ,Rio de Janeiro,-22.9068,-43.1729,500MB,159
Brenda Porto,PE,Recife,-8.0476,-34.877,1GB,199
Maya Machado,MG,Belo Horizonte,-19.9167,-43.9345,100MB,99
Sara Rios,PE,Recife,-8.0476,-34.877,500MB,159
Isabela Caldeira,MG,Belo Horizonte,-19.9167,-43.9345,500MB,159
Sr. Anthony Gabriel Ferreira,SP,São Paulo,-23.5505,-46.6333,1GB,199
Heitor Guerra,RJ,Rio de Janeiro,-22.9068,-43.1729,100MB,99
Sr. Arthur Gabriel Lopes,SP,São Paulo,-23.5505,-46.6333,1GB,199
Dr. Henry Cirino,SP,São Paulo,-23.5505,-46.6333,1GB,199
Luara Cunha,PR,Curitiba,-25.4284,-49.2733,100MB,99
Heloísa Almeida,CE,Fortaleza,-3.7319,-38.5267,100MB,99
Catarina da Luz,BA,Salvador,-12.9714,-38.5014,1GB,199
Dra. Alana da Cunha,RJ,Rio de Janeiro,-22.9068,-43.1729,1GB,199
Sra. Maria Luísa Fernandes,SP,São Paulo,-23.5505,-46.6333,1GB,199
Benjamim Rios,PE,Recife,-8.0476,-34.877,1GB,199
Breno da Paz,RJ,Rio de Janeiro,-22.9068,-43.1729,1GB,199
Benicio Pereira,BA,Salvador,-12.9714,-38.5014,1GB,199
Vitor Nascimento,CE,Fortaleza,-3.7319,-38.5267,100MB,99
Sr. Emanuel Câmara,CE,Fortaleza,-3.7319,-38.5267,300MB,129
Olivia Gomes,SP,São Paulo,-23.5505,-46.6333,1GB,199
Danilo Garcia,MG,Belo Horizonte,-19.9167,-43.9345,500MB,159
Gustavo Henrique Martins,MG,Belo Horizonte,-19.9167,-43.9345,1GB,199
Dra. Alexia Silva,BA,Salvador,-12.9714,-38.5014,1GB,199
Dra. Juliana Azevedo,PR,Curitiba,-25.4284,-49.2733,300MB,129
Sophie da Mata,MG,Belo Horizonte,-19.9167,-43.9345,1GB,199
Antônio Rios,MG,Belo Horizonte,-19.9167,-43.9345,1GB,199
Davi Lucas Casa Grande,BA,Salvador,-12.9714,-38.5014,100MB,99
Dr. Mateus Garcia,BA,Salvador,-12.9714,-38.5014,500MB,159
Maria Vitória Barbosa,CE,Fortaleza,-3.7319,-38.5267,300MB,129
Milena Fernandes,MG,Belo Horizonte,-19.9167,-43.9345,500MB,159
João Guilherme Sousa,RJ,Rio de Janeiro,-22.9068,-43.1729,100MB,99
Dr. Yan Duarte,PE,Recife,-8.0476,-34.877,100MB,99
Bianca Montenegro,MG,Belo Horizonte,-19.9167,-43.9345,300MB,129
Marcos Vinicius Lopes,PR,Curitiba,-25.4284,-49.2733,500MB,159
Carlos Eduardo Fogaça,MG,Belo Horizonte,-19.9167,-43.9345,500MB,159
Antony Pastor,RJ,Rio de Janeiro,-22.9068,-43.1729,100MB,99
Rodrigo Lopes,BA,Salvador,-12.9714,-38.5014,1GB,199
Ana Rodrigues,PE,Recife,-8.0476,-34.877,500MB,159
Alice Freitas,BA,Salvador,-12.9714,-38.5014,500MB,159
Aylla Moreira,PR,Curitiba,-25.4284,-49.2733,100MB,99
Maria Helena da Rocha,MG,Belo Horizonte,-19.9167,-43.9345,300MB,129
Caroline da Rocha,MG,Belo Horizonte,-19.9167,-43.9345,100MB,99
Melissa Lopes,PR,Curitiba,-25.4284,-49.2733,500MB,159
Dra. Luna da Conceição,SP,São Paulo,-23.5505,-46.6333,500MB,159
Cauã Porto,MG,Belo Horizonte,-19.9167,-43.9345,100MB,99
Igor Moura,RJ,Rio de Janeiro,-22.9068,-43.1729,300MB,129
Anthony Gabriel Gonçalves,SP,São Paulo,-23.5505,-46.6333,1GB,199
Letícia Pires,CE,Fortaleza,-3.7319,-38.5267,300MB,129
Catarina Cavalcanti,SP,São Paulo,-23.5505,-46.6333,500MB,159
Marcela Sales,BA,Salvador,-12.9714,-38.5014,100MB,99
Calebe Pimenta,MG,Belo Horizonte,-19.9167,-43.9345,500MB,159
João Pedro Nunes,BA,Salvador,-12.9714,-38.5014,100MB,99
Josué Nascimento,CE,Fortaleza,-3.7319,-38.5267,1GB,199
Manuella Marques,MG,Belo Horizonte,-19.9167,-43.9345,100MB,99
Samuel Almeida,PE,Recife,-8.0476,-34.877,100MB,99
Srta. Maitê Fonseca,SP,São Paulo,-23.5505,-46.6333,1GB,199
Ryan Cavalcante,PE,Recife,-8.0476,-34.877,500MB,159
Lavínia Borges,PR,Curitiba,-25.4284,-49.2733,500MB,159
Ana Luiza Alves,MG,Belo Horizonte,-19.9167,-43.9345,1GB,199
Raquel Ferreira,PE,Recife,-8.0476,-34.877,1GB,199
Juan Lopes,SP,São Paulo,-23.5505,-46.6333,100MB,99
Manuela Silveira,PE,Recife,-8.0476,-34.877,500MB,159
Maria Helena Cardoso,PE,Recife,-8.0476,-34.877,500MB,159
Dra. Cecília Almeida,PR,Curitiba,-25.4284,-49.2733,500MB,159
Marcelo Lima,MG,Belo Horizonte,-19.9167,-43.9345,300MB,129
Helena Sampaio,MG,Belo Horizonte,-19.9167,-43.9345,1GB,199
Dra. Ana Liz Sousa,MG,Belo Horizonte,-19.9167,-43.9345,300MB,129
Dom da Paz,MG,Belo Horizonte,-19.9167,-43.9345,100MB,99
Maysa Viana,CE,Fortaleza,-3.7319,-38.5267,300MB,129
João Gabriel Guerra,BA,Salvador,-12.9714,-38.5014,1GB,199
João Casa Grande,BA,Salvador,-12.9714,-38.5014,500MB,159
Allana Sá,MG,Belo Horizonte,-19.9167,-43.9345,100MB,99
Emanuella Novais,CE,Fortaleza,-3.7319,-38.5267,100MB,99
Luísa Ferreira,MG,Belo Horizonte,-19.9167,-43.9345,100MB,99
Sra. Olívia Jesus,BA,Salvador,-12.9714,-38.5014,100MB,99
Ana Luiza da Mota,RJ,Rio de Janeiro,-22.9068,-43.1729,300MB,129
Otto Moura,BA,Salvador,-12.9714,-38.5014,100MB,99
Benjamin Sousa,CE,Fortaleza,-3.7319,-38.5267,1GB,199
Benjamin da Rosa,CE,Fortaleza,-3.7319,-38.5267,1GB,199
Thales Lopes,MG,Belo Horizonte,-19.9167,-43.9345,100MB,99
Gabriel Gonçalves,PE,Recife,-8.0476,-34.877,500MB,159
Ian Azevedo,PE,Recife,-8.0476,-34.877,300MB,129
Sra. Ana Beatriz Pimenta,MG,Belo Horizonte,-19.9167,-43.9345,1GB,199
Elisa Duarte,SP,São Paulo,-23.5505,-46.6333,100MB,99
Vitória Macedo,PR,Curitiba,-25.4284,-49.2733,500MB,159
Maria Sophia Aparecida,PE,Recife,-8.0476,-34.877,300MB,129
Lara Rezende,CE,Fortaleza,-3.7319,-38.5267,100MB,99
Yasmin Fogaça,CE,Fortaleza,-3.7319,-38.5267,300MB,129
Diego da Cunha,MG,Belo Horizonte,-19.9167,-43.9345,500MB,159
Sr. Matteo Marques,PE,Recife,-8.0476,-34.877,100MB,99
Liam Freitas,PE,Recife,-8.0476,-34.877,1GB,199
Lívia Mendes,SP,São Paulo,-23.5505,-46.6333,1GB,199
Nicole Montenegro,BA,Salvador,-12.9714,-38.5014,500MB,159
Rael Campos,BA,Salvador,-12.9714,-38.5014,1GB,199
Dra. Milena Sá,MG,Belo Horizonte,-19.9167,-43.9345,300MB,129
Emanuel Pires,CE,Fortaleza,-3.7319,-38.5267,1GB,199
Henry Gabriel Martins,PE,Recife,-8.0476,-34.877,100MB,99
Luara Cavalcanti,BA,Salvador,-12.9714,-38.5014,500MB,159
Gustavo Henrique Pastor,CE,Fortaleza,-3.7319,-38.5267,300MB,129
Laís da Luz,CE,Fortaleza,-3.7319,-38.5267,1GB,199
Bento Costa,BA,Salvador,-12.9714,-38.5014,100MB,99
Beatriz Andrade,BA,Salvador,-12.9714,-38.5014,500MB,159
Lucas Gabriel Viana,MG,Belo Horizonte,-19.9167,-43.9345,1GB,199
Luigi Guerra,SP,São Paulo,-23.5505,-46.6333,300MB,129
Ana Beatriz Vieira,PR,Curitiba,-25.4284,-49.2733,300MB,129
Luiz Fernando Vasconcelos,SP,São Paulo,-23.5505,-46.6333,300MB,129
Agatha Barbosa,PE,Recife,-8.0476,-34.877,1GB,199
Evelyn da Rosa,BA,Salvador,-12.9714,-38.5014,100MB,99
Otto da Cunha,RJ,Rio de Janeiro,-22.9068,-43.1729,300MB,129
Luan Fernandes,PE,Recife,-8.0476,-34.877,300MB,129
Olívia da Rocha,PR,Curitiba,-25.4284,-49.2733,100MB,99
Matteo Pereira,PE,Recife,-8.0476,-34.877,1GB,199
Rafael Almeida,CE,Fortaleza,-3.7319,-38.5267,300MB,129
Sra. Camila Cunha,PR,Curitiba,-25.4284,-49.2733,500MB,159
Arthur Gabriel Moraes,PR,Curitiba,-25.4284,-49.2733,100MB,99
Srta. Caroline Santos,BA,Salvador,-12.9714,-38.5014,1GB,199
Dr. Kevin Farias,PR,Curitiba,-25.4284,-49.2733,500MB,159
Mariane Carvalho,CE,Fortaleza,-3.7319,-38.5267,300MB,129
Marcela Pires,RJ,Rio de Janeiro,-22.9068,-43.1729,100MB,99
Calebe Gomes,RJ,Rio de Janeiro,-22.9068,-43.1729,500MB,159
Mariane Novais,MG,Belo Horizonte,-19.9167,-43.9345,500MB,159
Sr. Pedro Miguel Vargas,RJ,Rio de Janeiro,-22.9068,-43.1729,1GB,199
Daniela Fonseca,BA,Salvador,-12.9714,-38.5014,300MB,129
Brayan Dias,RJ,Rio de Janeiro,-22.9068,-43.1729,500MB,159
Vinicius Nascimento,PE,Recife,-8.0476,-34.877,1GB,199
Dra. Fernanda da Rosa,PE,Recife,-8.0476,-34.877,500MB,159
Maria Clara das Neves,MG,Belo Horizonte,-19.9167,-43.9345,500MB,159
Samuel Monteiro,PE,Recife,-8.0476,-34.877,300MB,129
Sr. Anthony da Cunha,PE,Recife,-8.0476,-34.877,1GB,199
Heloisa Fonseca,PE,Recife,-8.0476,-34.877,100MB,99
Aurora Borges,CE,Fortaleza,-3.7319,-38.5267,300MB,129
Hadassa Machado,RJ,Rio de Janeiro,-22.9068,-43.1729,300MB,129
Isabel Pastor,BA,Salvador,-12.9714,-38.5014,1GB,199
Ravy Rios,SP,São Paulo,-23.5505,-46.6333,500MB,159
Marcelo Fernandes,PR,Curitiba,-25.4284,-49.2733,1GB,199
Maria Julia Mendes,CE,Fortaleza,-3.7319,-38.5267,100MB,99
Dra. Lavínia Camargo,BA,Salvador,-12.9714,-38.5014,100MB,99
Ana Luiza Siqueira,MG,Belo Horizonte,-19.9167,-43.9345,1GB,199
Isadora Silveira,BA,Salvador,-12.9714,-38.5014,100MB,99
Maria Sophia Vasconcelos,SP,São Paulo,-23.5505,-46.6333,300MB,129
Luiz Otávio Teixeira,PE,Recife,-8.0476,-34.877,500MB,159
João Pedro Jesus,BA,Salvador,-12.9714,-38.5014,1GB,199
Natália Barbosa,SP,São Paulo,-23.5505,-46.6333,300MB,129
Dra. Melissa Marques,PE,Recife,-8.0476,-34.877,500MB,159
Bruna Almeida,SP,São Paulo,-23.5505,-46.6333,1GB,199
Juliana Cassiano,PR,Curitiba,-25.4284,-49.2733,300MB,129
Ana Clara da Conceição,MG,Belo Horizonte,-19.9167,-43.9345,100MB,99
Ana Clara Câmara,PR,Curitiba,-25.4284,-49.2733,100MB,99
João Gabriel Mendonça,PE,Recife,-8.0476,-34.877,100MB,99
Isaac Guerra,CE,Fortaleza,-3.7319,-38.5267,500MB,159
Dr. Liam da Rosa,SP,São Paulo,-23.5505,-46.6333,500MB,159
Henry Gabriel da Luz,PE,Recife,-8.0476,-34.877,500MB,159
Luna Viana,PR,Curitiba,-25.4284,-49.2733,300MB,129
Sr. Leandro da Conceição,PE,Recife,-8.0476,-34.877,100MB,99
Maria Isis Pinto,RJ,Rio de Janeiro,-22.9068,-43.1729,500MB,159
Maya da Mata,CE,Fortaleza,-3.7319,-38.5267,500MB,159
Letícia da Rosa,RJ,Rio de Janeiro,-22.9068,-43.1729,100MB,99
Davi Lucas Garcia,BA,Salvador,-12.9714,-38.5014,300MB,129
Luiz Miguel Moura,BA,Salvador,-12.9714,-38.5014,500MB,159
Rafaela Cunha,SP,São Paulo,-23.5505,-46.6333,300MB,129
Sophie Albuquerque,MG,Belo Horizonte,-19.9167,-43.9345,100MB,99
Allana Sousa,PR,Curitiba,-25.4284,-49.2733,300MB,129
Gabriel Machado,CE,Fortaleza,-3.7319,-38.5267,300MB,129
Sr. João Gabriel Cavalcanti,BA,Salvador,-12.9714,-38.5014,300MB,129
Luan Guerra,PE,Recife,-8.0476,-34.877,1GB,199
Lorenzo Azevedo,PR,Curitiba,-25.4284,-49.2733,500MB,159
Danilo Azevedo,SP,São Paulo,-23.5505,-46.6333,100MB,99
Sra. Hadassa Ferreira,SP,São Paulo,-23.5505,-46.6333,500MB,159
Dr. Pedro da Mata,RJ,Rio de Janeiro,-22.9068,-43.1729,300MB,129
Dr. Otto Rodrigues,CE,Fortaleza,-3.7319,-38.5267,100MB,99
Ana Carolina da Mota,PE,Recife,-8.0476,-34.877,100MB,99
Paulo Nogueira,RJ,Rio de Janeiro,-22.9068,-43.1729,500MB,159
Kevin Costela,BA,Salvador,-12.9714,-38.5014,500MB,159
Cecilia Duarte,SP,São Paulo,-23.5505,-46.6333,300MB,129
Maria Clara Cardoso,PE,Recife,-8.0476,-34.877,1GB,199
Sr. Davi Miguel Andrade,BA,Salvador,-12.9714,-38.5014,1GB,199
Liz Barros,PR,Curitiba,-25.4284,-49.2733,100MB,99
Sarah Costela,BA,Salvador,-12.9714,-38.5014,1GB,199
Luiz Henrique Garcia,PR,Curitiba,-25.4284,-49.2733,300MB,129
Luana Azevedo,CE,Fortaleza,-3.7319,-38.5267,1GB,199
Julia da Costa,MG,Belo Horizonte,-19.9167,-43.9345,300MB,129
Sr. Danilo Novaes,CE,Fortaleza,-3.7319,-38.5267,500MB,159
João Guilherme da Mota,BA,Salvador,-12.9714,-38.5014,1GB,199
Samuel Marques,RJ,Rio de Janeiro,-22.9068,-43.1729,1GB,199
Asafe Gomes,PE,Recife,-8.0476,-34.877,300MB,129
Ana Vitória Almeida,PR,Curitiba,-25.4284,-49.2733,1GB,199
Henry Gabriel Araújo,BA,Salvador,-12.9714,-38.5014,500MB,159
Dr. Raul Gomes,PR,Curitiba,-25.4284,-49.2733,1GB,199
Dr. Valentim da Paz,CE,Fortaleza,-3.7319,-38.5267,1GB,199
Dra. Raquel Carvalho,RJ,Rio de Janeiro,-22.9068,-43.1729,100MB,99
Vitor Hugo Farias,PR,Curitiba,-25.4284,-49.2733,500MB,159
Ana Carolina Sales,BA,Salvador,-12.9714,-38.5014,300MB,129
Antony Moreira,BA,Salvador,-12.9714,-38.5014,500MB,159
Raul Lima,RJ,Rio de Janeiro,-22.9068,-43.1729,1GB,199
Ana Carolina Guerra,PE,Recife,-8.0476,-34.877,100MB,99
Isaac Aragão,CE,Fortaleza,-3.7319,-38.5267,300MB,129
Amanda Vieira,BA,Salvador,-12.9714,-38.5014,1GB,199
Thomas Campos,PE,Recife,-8.0476,-34.877,500MB,159
Mathias Souza,CE,Fortaleza,-3.7319,-38.5267,1GB,199
Ana Beatriz Viana,RJ,Rio de Janeiro,-22.9068,-43.1729,100MB,99
Eloá Borges,BA,Salvador,-12.9714,-38.5014,300MB,129
José Pedro Cavalcanti,PE,Recife,-8.0476,-34.877,100MB,99
Henrique Brito,BA,Salvador,-12.9714,-38.5014,100MB,99
Otávio Camargo,MG,Belo Horizonte,-19.9167,-43.9345,1GB,199
Renan Sá,PR,Curitiba,-25.4284,-49.2733,300MB,129
Mariah Rodrigues,BA,Salvador,-12.9714,-38.5014,500MB,159
Lucca Cavalcante,PR,Curitiba,-25.4284,-49.2733,300MB,129
Bianca Câmara,MG,Belo Horizonte,-19.9167,-43.9345,300MB,129
Samuel Santos,PR,Curitiba,-25.4284,-49.2733,100MB,99
Samuel Mendonça,CE,Fortaleza,-3.7319,-38.5267,500MB,159
Yasmin Gomes,CE,Fortaleza,-3.7319,-38.5267,100MB,99
Ana Júlia Moura,PE,Recife,-8.0476,-34.877,100MB,99
Sr. Guilherme Caldeira,PE,Recife,-8.0476,-34.877,500MB,159
Melissa Duarte,SP,São Paulo,-23.5505,-46.6333,300MB,129
Luana Rodrigues,RJ,Rio de Janeiro,-22.9068,-43.1729,500MB,159
Laís Cassiano,RJ,Rio de Janeiro,-22.9068,-43.1729,100MB,99
Maria Luiza Caldeira,SP,São Paulo,-23.5505,-46.6333,500MB,159
Dr. Matheus Gonçalves,BA,Salvador,-12.9714,-38.5014,300MB,129
Erick Mendes,RJ,Rio de Janeiro,-22.9068,-43.1729,500MB,159
Dra. Bella Duarte,CE,Fortaleza,-3.7319,-38.5267,100MB,99
Rebeca Oliveira,MG,Belo Horizonte,-19.9167,-43.9345,300MB,129
Luan Rios,SP,São Paulo,-23.5505,-46.6333,100MB,99
Yago Almeida,SP,São Paulo,-23.5505,-46.6333,300MB,129
Nina Alves,RJ,Rio de Janeiro,-22.9068,-43.1729,100MB,99
Letícia Pacheco,SP,São Paulo,-23.5505,-46.6333,1GB,199
Srta. Ana Vitória Lima,CE,Fortaleza,-3.7319,-38.5267,500MB,159
Davi da Rosa,BA,Salvador,-12.9714,-38.5014,100MB,99
Luan Brito,SP,São Paulo,-23.5505,-46.6333,100MB,99
Jade Novais,SP,São Paulo,-23.5505,-46.6333,300MB,129
Maria Liz Correia,SP,São Paulo,-23.5505,-46.6333,1GB,199
Hellena Cardoso,PE,Recife,-8.0476,-34.877,300MB,129
Gustavo Henrique Peixoto,SP,São Paulo,-23.5505,-46.6333,300MB,129
Rebeca Costela,PE,Recife,-8.0476,-34.877,1GB,199
Henry Oliveira,PR,Curitiba,-25.4284,-49.2733,500MB,159
Erick Melo,MG,Belo Horizonte,-19.9167,-43.9345,500MB,159
Josué Fonseca,PE,Recife,-8.0476,-34.877,500MB,159
Rodrigo Vieira,CE,Fortaleza,-3.7319,-38.5267,1GB,199
Sr. Antony Pastor,RJ,Rio de Janeiro,-22.9068,-43.1729,300MB,129
Sr. Guilherme Aragão,PR,Curitiba,-25.4284,-49.2733,300MB,129
Larissa Nogueira,PR,Curitiba,-25.4284,-49.2733,100MB,99
Arthur Gabriel Rezende,PE,Recife,-8.0476,-34.877,1GB,199
Letícia Fogaça,BA,Salvador,-12.9714,-38.5014,300MB,129
Caleb Monteiro,PR,Curitiba,-25.4284,-49.2733,500MB,159
Arthur Correia,MG,Belo Horizonte,-19.9167,-43.9345,500MB,159
Hadassa Pires,PE,Recife,-8.0476,-34.877,100MB,99
Alice Sales,CE,Fortaleza,-3.7319,-38.5267,300MB,129
Maria Julia Marques,SP,São Paulo,-23.5505,-46.6333,300MB,129
Maria Alice Lopes,PE,Recife,-8.0476,-34.877,100MB,99
Beatriz Vasconcelos,MG,Belo Horizonte,-19.9167,-43.9345,100MB,99
Luigi Lopes,RJ,Rio de Janeiro,-22.9068,-43.1729,500MB,159
Pedro da Cunha,BA,Salvador,-12.9714,-38.5014,1GB,199
Ana Liz da Mata,MG,Belo Horizonte,-19.9167,-43.9345,100MB,99
Sr. Renan Câmara,CE,Fortaleza,-3.7319,-38.5267,300MB,129
Augusto Almeida,PR,Curitiba,-25.4284,-49.2733,500MB,159
Maria Helena Costa,PE,Recife,-8.0476,-34.877,100MB,99
Pedro Monteiro,PR,Curitiba,-25.4284,-49.2733,500MB,159
